xs,wide_likelihoods,narrow_small_likelihoods,narrow_large_likelihoods,normal_prior,normal_posterior_wide,normal_posterior_narrow_small,normal_posterior_narrow_large,normal_mixture_prior,normal_mixture_posterior_wide,normal_mixture_posterior_narrow_small,normal_mixture_posterior_narrow_large,laplace_prior,laplace_posterior_wide,laplace_posterior_narrow_small,laplace_posterior_narrow_large,cauchy_prior,cauchy_posterior_wide,cauchy_posterior_narrow_small,cauchy_posterior_narrow_large
0.4,0.0921210800665702,0.217852177032551,3.40990512430265e-22,0.368270140303323,0.408778389540418,0.499141856072305,1.13639501805362e-10,0.286168186582608,0.341958757815042,0.478218693434753,1.6540764184691e-20,0.33516002301782,0.369098447868706,0.486328194693197,3.92098596879768e-18,0.274405074296371,0.320193827663849,0.47098922303667,3.02902707610061e-20
0.425000000000001,0.092349867159203,0.22385628156324,4.36065365991764e-22,0.364491869673506,0.407494992019516,0.507636345571413,1.43833470140255e-10,0.283333455962657,0.341006963545922,0.486530910543435,2.09431197893639e-20,0.326884892564923,0.362575008757108,0.487393202046195,4.89043200824196e-18,0.269611338218139,0.316863327846565,0.475515157559015,3.80590960070576e-20
0.450000000000001,0.0925756061502382,0.229882140684233,5.57300534749573e-22,0.360526962461648,0.405945960827453,0.515630454809482,1.81822543008694e-10,0.280358685740301,0.339840746257295,0.494381875765005,2.64847207611691e-20,0.318814075810886,0.356152952290769,0.488155349196794,6.09575815479998e-18,0.264706766057206,0.313324903025009,0.479432203745251,4.77554810189554e-20
0.475000000000001,0.0927982719318617,0.235922708676873,7.11796569869142e-22,0.356382376520183,0.404134358445992,0.523096173893657,2.29558103787987e-10,0.277249094325289,0.338462571295428,0.50174514030869,3.34516812663573e-20,0.31094252823251,0.349830980014611,0.488613209425114,7.59340908083625e-18,0.259712298773108,0.309600367823096,0.482746562141735,5.98435197391038e-20
0.5,0.0930178396959484,0.241970724519143,9.08554299283528e-22,0.3520653267643,0.402063756512218,0.530007064688057,2.89464068329374e-10,0.274010092925594,0.336875315044477,0.508595692569413,4.2199700716871e-20,0.303265329856317,0.343607804872879,0.488765924913611,9.4531039210403e-18,0.254647908947033,0.305711081453329,0.485467171017938,7.48961897269741e-20
0.525,0.0932342849386636,0.248018724610737,1.15897602143229e-21,0.347583264292348,0.399738224085581,0.536338416581642,3.645472501191e-10,0.270647269887725,0.335082255454164,0.514910103185636,5.31704118685402e-20,0.295777682183407,0.337482151206103,0.488613209425114,1.17609020543226e-17,0.249532492843736,0.301677779706832,0.487605395644523,9.36203537551219e-20
0.550000000000001,0.0934475834650165,0.254059056469189,1.47749690439113e-21,0.342943855019384,0.397162314324526,0.542067393552432,4.58532500231228e-10,0.267166374671882,0.333087061283363,0.520666662123705,6.69114282393025e-20,0.288474905190243,0.331452754745912,0.488155349196794,1.46229636355481e-17,0.244383789776423,0.297520434299257,0.489174718498061,1.16887399554812e-19
0.575000000000001,0.093657711393363,0.260083893369996,1.88237988986005e-21,0.338154957909311,0.39434104963377,0.54717317130442,5.76027943767193e-10,0.26357330152606,0.330893780108886,0.525845506654875,8.41008943469568e-20,0.281352434403478,0.325518362607731,0.487393202046195,1.81701592138735e-17,0.239218326864286,0.293258138839496,0.490190436333999,1.45770768985847e-19
0.600000000000001,0.0938646451598587,0.266085249898755,2.39671577981741e-21,0.333224602891799,0.39127990535002,0.551637063325412,7.22726722120495e-10,0.25987407292374,0.328506825154236,0.530428739157311,1.05577509099274e-19,0.274405818047013,0.319677733281405,0.486328194693197,2.25637163486242e-17,0.234051386899846,0.288909020110824,0.490669369010012,1.81591901394312e-19
0.625,0.0940683615228591,0.272054998378543,3.04968063447659e-21,0.328160968550375,0.387984792040325,0.555442634798331,9.05652947954345e-10,0.256074822829954,0.325930960998191,0.534400533752929,1.32377192456326e-19,0.267630714259495,0.313929636619794,0.484962318309645,2.80021318514401e-17,0.228896996806321,0.284490172914845,0.490629583900172,2.25976448282365e-19
0.65,0.0942688375672671,0.277984886130997,3.87811563712523e-21,0.322972359667914,0.384462036493099,0.558575803394468,1.13346112508093e-09,0.252181779860404,0.323171288227874,0.537747230877287,1.65777804382537e-19,0.261022888380508,0.308272853825363,0.483298122316053,3.47296276294485e-17,0.223767934048359,0.280017616419506,0.490090138754416,2.80923020121208e-19
0.675000000000001,0.094466050708826,0.283866553524887,4.92851080824102e-21,0.317667184715148,0.380718361487397,0.561024926083725,1.41680012260312e-09,0.248201250397841,0.320233227105383,0.540457418978925,2.07353610352492e-19,0.254578210303774,0.30270617743483,0.481338706452451,4.30464878640173e-17,0.218675748344382,0.275506269760663,0.489070844955243,3.48887216267884e-19
0.700000000000001,0.0946599786983567,0.289691552761483,6.25949414994662e-21,0.312253933366761,0.376760864430894,0.56278087121301,1.76875497304626e-09,0.24413960172914,0.31712250032104,0.542522002651569,2.59041527766576e-19,0.248292651895704,0.297228411301886,0.479087711157871,5.33216875789953e-17,0.213630796096504,0.270969944556887,0.487592052322399,4.32884283707556e-19
0.725000000000001,0.0948505996259387,0.295451367341563,7.94495292713073e-21,0.30674115412824,0.372596994961541,0.563837075228364,2.20538234734173e-09,0.240003245265428,0.313845114909907,0.543934256617329,3.23221592529672e-19,0.242162284477681,0.291838370578038,0.476549306300289,6.60083101080475e-17,0.208642285085647,0.266421351992757,0.485674455926192,5.36614471716441e-19
0.75,0.0950378919250339,0.301137432154804,1.00779450233575e-20,0.301137432154804,0.368234531611703,0.564189583547756,2.74635861442673e-09,0.235798619906291,0.310407343411374,0.544689865100152,4.02814566406412e-19,0.236183276370507,0.286534881691619,0.473728178305842,8.16623566547914e-17,0.203718327157626,0.261872122189632,0.483338924793716,6.64616024048422e-19
0.775,0.0952218343765506,0.30674115412824,1.27755971051824e-20,0.295451367341563,0.363681557636959,0.563837075228364,3.41576299963572e-09,0.231532175607382,0.306815704354302,0.5447869462551,5.01400177216921e-19,0.230351890499483,0.281316782324982,0.470629515742924,1.00965678759438e-16,0.198865996834856,0.257332833699051,0.480606351926823,8.22451809872796e-19
0.800000000000001,0.0954024061128482,0.312253933366761,1.61852344859481e-20,0.289691552761483,0.358946436114506,0.56278087121301,4.24302260592212e-09,0.227210357208902,0.303076942152457,0.544226061448931,6.23360161385225e-19,0.224664482058611,0.276182921389949,0.467258993423238,1.24753918483578e-16,0.194091394014506,0.252813051107459,0.477497524689317,1.01693687797896e-18
0.825000000000001,0.0955795866216814,0.317667184715148,2.04920473171528e-20,0.283866553524887,0.354037784418262,0.561024926083725,5.26405106104082e-09,0.222839588580221,0.299198006496711,0.543010209319761,7.74051080344695e-19,0.219117496232474,0.271132159001513,0.463622755087962,1.5405052681888e-16,0.189399709146175,0.248321368919073,0.474033014354137,1.25641577215173e-18
0.850000000000001,0.0957533557500821,0.322972359667915,2.59286717847722e-20,0.277984886130996,0.348964448179393,0.558575803394468,6.52261842353925e-09,0.218426257133529,0.295186031331781,0.541144804676517,9.60012830435649e-19,0.213707465974363,0.266163366449868,0.459727394752975,1.90108154577879e-16,0.184795289511634,0.243865460075464,0.470233083417885,1.5511003250145e-18
0.875,0.0959236937081779,0.328160968550375,3.27871567145795e-20,0.272054998378544,0.343735474841938,0.555442634798331,8.07199685975371e-09,0.213976698756802,0.291048313506065,0.53863764243122,1.18921988531529e-18,0.208431009839254,0.261275426170778,0.455579936792387,2.34458979441131e-16,0.180281705449227,0.239452127666648,0.466117609178303,1.91348092031106e-18
0.9,0.0960905810729475,0.3332246028918,4.14338995353288e-20,0.266085249898755,0.338360086923655,0.551637063325412,9.97693465176535e-09,0.209497183213533,0.286792291183498,0.535498846887177,1.47138362971724e-18,0.203284829870299,0.256467231714334,0.451187814844538,2.88975856999398e-16,0.175861815571155,0.235087358582335,0.461706022018256,2.35882696046045e-18
0.925000000000001,0.0962539987919109,0.338154957909311,5.2328276003208e-20,0.260083893369996,0.332847655092002,0.54717317130442,1.23160204933418e-08,0.204993900053717,0.282425522106146,0.531740806832578,1.81831569750592e-18,0.198265709537496,0.251737687712134,0.446558849629073,3.55946573384955e-16,0.171537830210194,0.230776378037872,0.457017256836218,2.90579559452373e-18
0.950000000000001,0.0964139281867529,0.342943855019384,6.60458617114692e-20,0.254059056469189,0.3272076711644,0.542067393552431,1.51845109829064e-08,0.200472945077409,0.277955661795703,0.527378097010358,2.24436405462877e-18,0.19337051172725,0.247085709842922,0.441701225767669,4.38163945365012e-16,0.167311372501335,0.226523704083768,0.452069716097806,3.57717176830776e-18
0.975000000000001,0.0965703509568811,0.347583264292348,8.33073578771078e-20,0.248018724610737,0.321449721140653,0.536338416581642,1.86977069626144e-08,0.195940307388921,0.273390441780948,0.522427386650103,2.76693571424562e-18,0.188596176781578,0.242510224796723,0.436623467704459,5.39035075983773e-16,0.163183536653016,0.22233320136787,0.446881243046249,4.40076749348002e-18
1,0.0967232491829144,0.352065326764299,1.05014598636787e-19,0.241970724519143,0.315583458373454,0.530007064688057,2.29949791442303e-08,0.191401857076283,0.268737647936725,0.51690733585511,3.40712248963945e-18,0.183939720585721,0.238010170237508,0.431334414825157,6.62713748340622e-16,0.159154943091895,0.218208133563903,0.441469103693803,5.410514064628e-18
1.025,0.0968726053301043,0.356382376520184,1.32295343652238e-19,0.235922708676872,0.309618576980591,0.523096173893656,2.82445606028587e-08,0.186863333547134,0.264005099018078,0.510838480736223,4.19044914135423e-18,0.179398232702975,0.233584494764425,0.425843195876341,8.14260748718113e-16,0.155225790275545,0.214151214008618,0.435849976314135,6.64778798407459e-18
1.05,0.0970184022516853,0.360526962461648,1.66558962378157e-19,0.229882140684233,0.303564785599508,0.515630454809481,3.46492435428255e-08,0.182330334548639,0.259200625470824,0.504243108272774,5.14776672871462e-18,0.174968874555578,0.229232157871637,0.42015920278824,9.99837878989219e-16,0.151395903060067,0.210164654202394,0.430039947261938,8.16301982597645e-18
1.075,0.0971606231921555,0.364491869673506,2.09565612215411e-19,0.22385628156324,0.297431781581503,0.507636345571413,4.24531406208439e-08,0.177808305895379,0.254332048597119,0.497145121958954,6.31631801374459e-18,0.170648877650497,0.224952129906795,0.414292064005744,1.22694257788774e-15,0.147664777585986,0.206250209925209,0.424054512055967,1.00176454737402e-17
1.1,0.097299251790485,0.368270140303324,2.63512123162311e-19,0.21785217703255,0.291229225719066,0.499141856072304,5.19496974688345e-08,0.173302531925555,0.249407160151473,0.489569899360509,7.74100648136859e-18,0.16643554184904,0.220743392028181,0.408251617433218,1.5046914579379e-15,0.144031622707597,0.202409224802625,0.417908580771627,1.22864714452366e-17
1.125,0.0974342720832527,0.371855093869769,3.31138552407999e-19,0.211876645775699,0.284966717595533,0.490176404772954,6.34911733593328e-08,0.16881812670216,0.244433702439274,0.481544142761139,9.47590604203187e-18,0.162326233679175,0.216604936160569,0.402047883098967,1.84416272305181e-15,0.140495398039742,0.19864267122571,0.411616486896545,1.50605407941236e-17
1.15,0.0975656685077097,0.375240346916938,4.15860295248745e-19,0.205936268719974,0.278653771641661,0.480770649419653,7.74998417189998e-08,0.164360025972137,0.239419348986074,0.473095724119974,1.1586054896608e-17,0.158318384689526,0.212535764949815,0.395691035644996,2.25880941250619e-15,0.137054848733602,0.194951188586085,0.405191998905122,1.84506038396344e-17
1.175,0.0976934259047679,0.37841983193382,5.21931772401898e-19,0.200037379338488,0.272299793978722,0.470956313027508,9.44812019947348e-08,0.159932979892928,0.234371685841937,0.46425352559076,1.41495845130752e-17,0.15440948984401,0.208534891716235,0.389191376746953,2.76495778118309e-15,0.133708537121046,0.191335118833765,0.398648333904608,2.25913193252843e-17
1.2,0.0978175295219154,0.381387815460524,6.54649105392188e-19,0.194186054983213,0.265914060122392,0.46076600650611,1.15039539846553e-07,0.155541546532251,0.229298193580823,0.455047276869672,1.72602433567088e-17,0.150597105956101,0.204601340406781,0.382559307567868,3.38240794578238e-15,0.1304548713868,0.187794539402482,0.391998172794715,2.76463372485611e-17
1.225,0.0979379650160548,0.384138915305705,8.20600898656865e-19,0.188388109252126,0.259505693616189,0.450233049307699,1.39896224478752e-07,0.151190086143457,0.22420623005049,0.445507390642194,2.10303851229673e-17,0.146878850161766,0.20073414554607,0.375805301347596,4.13515728751856e-15,0.127292131440656,0.184329293575981,0.385253676464899,3.38144453856625e-17
1.25,0.098054718456266,0.386668116802849,1.02797833935746e-18,0.182649085389022,0.253083645657339,0.439391289467722,1.69911190890458e-07,0.146882756215385,0.219103013923721,0.435664797390348,2.55945029673923e-17,0.143252398430095,0.196932352186289,0.368939876227579,5.05227110445415e-15,0.124218492169284,0.180939018390554,0.378426502627839,4.13369984683764e-17
1.275,0.0981677763264914,0.38897078803675,1.28695838878775e-18,0.176974250710179,0.246656675771989,0.428274924384163,2.06108121762449e-07,0.142623507292365,0.213995609096801,0.425550780800032,3.11134048668947e-17,0.139715484110703,0.193195015856,0.361973568407896,6.16892977015148e-15,0.121232044249956,0.177623170184823,0.371527822954492,5.0506893259331e-17
1.3,0.0982771255281439,0.391042693975456,1.61017697633876e-18,0.171368592047807,0.240233333590492,0.416918323645728,2.49703919505738e-07,0.138416079556798,0.208890909976215,0.415196814975075,3.77791410793208e-17,0.136265896517006,0.189521202507898,0.354916905730451,7.52768732019691e-15,0.118330812707729,0.174381047918662,0.364568340235636,6.16794058532047e-17
1.325,0.0983827533826358,0.392880009447379,2.01331294414498e-18,0.165836812196105,0.233821941767204,0.405355855170513,3.02143144661121e-07,0.134264000163696,0.203795627689446,0.404634404620107,4.5820813037871e-17,0.132901479544463,0.185909988465536,0.347780381778588,9.17998311995798e-15,0.115512773393982,0.171211814389722,0.357558305347331,7.52852711158666e-17
1.35,0.0984846476338288,0.394479330907889,2.51580818070157e-18,0.160383327341919,0.227430580082883,0.393621715857143,3.65138193414566e-07,0.130170581313681,0.198716277250627,0.393894929299594,5.55114143230587e-17,0.129620130322946,0.18236046036906,0.34057443057954,1.1187956260672e-14,0.112775867558473,0.168114515479404,0.350507533843777,9.18464602968312e-17
1.375,0.0985827964504039,0.395837686944749,3.14175511048126e-18,0.155012265458293,0.221067070761376,0.381749767880302,4.40716095615902e-07,0.126138919048138,0.193659165706626,0.383009492816023,6.71758790610732e-17,0.126419797902373,0.178871715119978,0.333309401991833,1.36266218161866e-14,0.110118014679798,0.165088097560688,0.343425422041017,1.11995203935487e-16
1.4,0.0986771884281511,0.396952547477012,3.92098969890685e-18,0.149727465635744,0.21473896502586,0.369773381683254,5.31272936567398e-07,0.122171892747674,0.188630381283965,0.372008778677246,8.12005417420749e-17,0.123298481970803,0.175442859824998,0.325995537855172,1.65864793392942e-14,0.10753712371074,0.162131423198706,0.336320962489413,1.36496916108261e-16
1.425,0.0987678125921774,0.397821831607497,4.89043666060368e-18,0.144532478322933,0.208453530913579,0.357725286632507,6.3963704226701e-07,0.118272165312616,0.183635783551869,0.360922912542641,9.80442456615432e-17,0.120254231604171,0.172073011738967,0.318642948975489,2.01766373017833e-14,0.105031102885969,0.159243285271786,0.32920275876232,1.66277806254225e-16
1.45,0.0988546583990342,0.398443914094764,6.09576395381146e-18,0.13943056644536,0.202217742361686,0.34563743020527,7.69142220102439e-07,0.114442184002038,0.178680994611629,0.349781332450759,1.18251375692403e-16,0.117285144046899,0.168761298206941,0.311261593012634,2.45285529585165e-14,0.10259786823007,0.156422419636264,0.32207903951334,2.02458120334664e-16
1.475,0.0989377157387609,0.398817630416382,7.59341630459185e-18,0.134424707368079,0.196038269570672,0.333540846480233,9.23712516610675e-07,0.110684181905782,0.173771391317497,0.338612667539059,1.42467135746617e-16,0.114389363522611,0.165506856605407,0.303861253332891,2.98005057798702e-14,0.100235350894325,0.153667516453065,0.314957671775591,2.46392138749933e-16
1.5,0.0990169749368467,0.398942280401433,9.45311291395925e-18,0.129517595665892,0.189921470645779,0.321465534597604,1.10796014231656e-06,0.107000180022116,0.168912098529455,0.327444625870079,1.71455443077681e-16,0.111565080074215,0.162308834282709,0.296451518882908,3.61829446609287e-14,0.0979415034411664,0.150977230288142,0.307846173493804,2.99716279974732e-16
