xs,normal_prior,normal_mixture_prior,laplace_prior,cauchy_prior,horseshoe_prior
-3.07499999999999,0.00352896365531388,0.0121597216231297,0.0230948141908403,0.0304438889290495,0.0224733727960955
-3.05,0.00380976209822184,0.0123776066339637,0.0236794621955705,0.0308963733252891,0.0226654973424356
-3.02499999999999,0.00411033381653267,0.0126102676347975,0.0242789106350052,0.0313586489682943,0.0228803417569932
-3,0.00443184841193801,0.0128585816954666,0.024893534183932,0.0318309886183791,0.0231918738827229
-2.97499999999999,0.00477552657709164,0.0131234642049435,0.0255237170020773,0.0323136741256308,0.0236423495822454
-2.94999999999999,0.00514264092305411,0.013405869491925,0.0261698529742165,0.0328069967723569,0.0242093956281841
-2.925,0.00553451670278055,0.0137067913674521,0.0268323459563651,0.0333112576292803,0.0247884888517668
-2.89999999999999,0.005952532419776,0.0140272635814051,0.0275116100282038,0.0338267679260141,0.0252524600262302
-2.875,0.00639812031072356,0.0143683601844789,0.0282080697518887,0.0343538494363619,0.0255498559697291
-2.84999999999999,0.00687276669061409,0.0147311957870342,0.0289221604374194,0.0348928348790125,0.0257372203287436
-2.82499999999999,0.00737801214864703,0.0151169257060263,0.0296543284147197,0.0354440683341964,0.0259241530896326
-2.8,0.00791545158298003,0.015526745991072,0.0304050313126091,0.0360079056768995,0.0261940231547972
-2.77499999999999,0.00848673406223892,0.0159618933205852,0.031174738344837,0.0365847150272299,0.0265797650035136
-2.75,0.00909356250159105,0.0164236447588359,0.0319639306033538,0.0371748772185449,0.0270716054393784
-2.72499999999999,0.00973769314114415,0.0169133173647531,0.0327731013590124,0.0377787862839602,0.0276187042210576
-2.69999999999999,0.0104209348144229,0.0174322676432858,0.0336027563698753,0.0383968499618568,0.0281422853691246
-2.675,0.0111451479947649,0.0179818908302035,0.0344534141973314,0.0390294902210182,0.0285909020437499
-2.64999999999999,0.0119122436076054,0.018563620001314,0.0353256065302151,0.0396771438060196,0.028992116070541
-2.625,0.0127241815968314,0.0191789249972316,0.0362198785171257,0.0403402628034903,0.0294212895263711
-2.59999999999999,0.0135829692336858,0.0198293111550598,0.0371367891071672,0.0410193152298701,0.0299141910004117
-2.57499999999999,0.0144906591570489,0.0205163178386052,0.0380769113993056,0.0417147856412539,0.0304401923774919
-2.55,0.0154493471343953,0.0212415167590992,0.0390408330005767,0.0424271757659169,0.0309689523626035
-2.52499999999999,0.0164611695332476,0.0220065100787915,0.0400291563933606,0.0431570051600769,0.031524256498553
-2.5,0.0175283004935685,0.0228129282902476,0.0410424993119494,0.0439048118874194,0.0321387654332061
-2.47499999999999,0.0186529487922702,0.0236624278647346,0.0420814951286554,0.0446711532228811,0.0327784888423832
-2.44999999999999,0.0198373543917959,0.0245566886636606,0.0431467932496857,0.0454566063811201,0.0333600855916139
-2.425,0.0210837846656643,0.0254974111077359,0.0442390595210438,0.0462617692700578,0.0338507663573971
-2.39999999999999,0.0223945302948434,0.0264863130992579,0.0453589766447066,0.0470872612697918,0.0343194011688455
-2.375,0.0237719008299138,0.0275251266937356,0.0465072446053317,0.0479337240370885,0.0348692334575228
-2.34999999999999,0.0252182199151947,0.0286155945179882,0.0476845811077751,0.0488018223355756,0.0355325953468796
-2.32499999999999,0.0267358201722489,0.0297594659327769,0.0488917220256756,0.0496922448916059,0.0362501495898431
-2.3,0.0283270377416014,0.0309584929390969,0.050129421861402,0.0506057052756425,0.0369433519040253
-2.27499999999999,0.0299942064829459,0.0322144258283361,0.0513984542176436,0.0515429428088319,0.0375794365766282
-2.25,0.0317396518356674,0.0335290085776693,0.0526996122809322,0.0525047234942335,0.0381726546828609
-2.22499999999999,0.033565684343178,0.0349039739933138,0.0540337093174149,0.0534918409719638,0.0387613601784061
-2.19999999999999,0.0354745928462323,0.036341038605519,0.0554015791811676,0.0545051174972249,0.0393907524991086
-2.175,0.037468637352234,0.0378418973205493,0.056804076835382,0.0555454049399134,0.0400851314813721
-2.14999999999999,0.0395500415893709,0.0394082178362885,0.058242078886749,0.0566135858041428,0.0408207423455692
-2.125,0.0417209852563386,0.0410416348295354,0.0597164841333598,0.0577105742656164,0.0415425406402687
-2.09999999999999,0.0439835959804277,0.0427437439245726,0.0612282141264913,0.0588373172243608,0.0422211609309309
-2.07499999999999,0.0463399409987103,0.044516095454059,0.0627782137465993,0.0599947953697808,0.0428841984015436
-2.05,0.048792018579183,0.0463601880248899,0.0643674517939023,0.0611840242544529,0.0435842244392484
-2.02499999999999,0.0513417492007703,0.0482774619032028,0.0659969215939157,0.0624060553723892,0.0443510249119773
-2,0.0539909665131881,0.0502692922342774,0.0676676416183064,0.0636619772367581,0.0451855308159034
-1.97499999999999,0.0567414080998247,0.0523369821147001,0.069380656121478,0.0649529164512266,0.046083016449593
-1.94999999999999,0.0595947060688174,0.0544817555356729,0.0711370357932576,0.0662800387680986,0.0470461559816639
-1.925,0.0625523774996603,0.0567047502179734,0.0729378784281139,0.0676445501253907,0.0480826768126982
-1.89999999999999,0.0656158147746777,0.0590070103605613,0.0747843096113182,0.0690476976537512,0.0491957417974279
-1.875,0.0687862758266919,0.0613894793263332,0.0766774834224642,0.0704907706427772,0.0503662291996257
-1.84999999999999,0.0720648743362188,0.0638529922900211,0.0786185831568143,0.0719751014547862,0.0515417688797041
-1.82499999999999,0.0754525699132918,0.0663982688745633,0.0806088220648893,0.0735020663723582,0.0526649043611644
-1.8,0.0789501583008946,0.0690259058036817,0.0826494441107935,0.0750730863641018,0.0537318020992449
-1.77499999999999,0.0825582616385929,0.0717363695996076,0.0847417247497358,0.0766896277509515,0.0548047407150154
-1.75,0.0862773188265115,0.0745299893560681,0.0868869717252226,0.0783532027529331,0.0559401189937954
-1.72499999999999,0.090107576031299,0.0774069496177611,0.0890865258864497,0.080065369893738,0.0571305083064652
-1.69999999999999,0.0940490773768888,0.080367283398429,0.0913417620263684,0.0818277342374791,0.0583590878382806
-1.675,0.0981016558640983,0.0834108653705608,0.0936540897409788,0.0836419474288169,0.0596711592084559
-1.64999999999999,0.102264924563979,0.0865374052604069,0.0960249543103779,0.0855097075040411,0.0611092770579973
-1.625,0.106538268130585,0.0897464414825566,0.098455837602097,0.0874327584367494,0.0626026985565346
-1.59999999999999,0.110920834679457,0.0930373350488059,0.100948258997328,0.0894128893774697,0.0640094207053548
-1.57499999999999,0.115411528078352,0.0964092637862065,0.103503776340577,0.0914519335417616,0.0652891420742588
-1.55,0.120009000696986,0.0998612168993722,0.106123986913372,0.0935517666961915,0.0665798536823509
-1.52499999999999,0.124711646662359,0.103391989911978,0.108810528432617,0.0957143051858803,0.0680731728770656
-1.5,0.129517595665892,0.107000180022116,0.111565080074215,0.0979415034411664,0.0698386732090511
-1.47499999999999,0.13442470736808,0.110684181905783,0.114389363522612,0.100235350894325,0.0717825131634255
-1.44999999999999,0.139430566445363,0.114442184002039,0.1172851440469,0.102597868230071,0.0737496392719368
-1.425,0.144532478322933,0.118272165312617,0.120254231604171,0.10503110288597,0.0756450738770807
-1.39999999999999,0.149727465635747,0.122171892747675,0.123298481970804,0.107537123710741,0.0774722209995735
-1.375,0.155012265458293,0.126138919048138,0.126419797902373,0.110118014679798,0.0792920945275225
-1.34999999999999,0.160383327341921,0.130170581313682,0.129620130322947,0.112775867558474,0.0811728260096969
-1.32499999999999,0.165836812196107,0.134264000163698,0.132901479544465,0.115512773393983,0.0831622950853777
-1.3,0.171368592047808,0.138416079556798,0.136265896517007,0.118330812707729,0.0852618553417281
-1.27499999999999,0.176974250710182,0.142623507292367,0.139715484110705,0.121232044249957,0.0874089369092438
-1.25,0.182649085389022,0.146882756215385,0.143252398430095,0.124218492169284,0.0895212847674728
-1.22499999999999,0.188388109252128,0.151190086143458,0.146878850161767,0.127292131440657,0.0915937053289546
-1.19999999999999,0.194186054983216,0.155541546532253,0.150597105956103,0.130454871386801,0.0937368042018975
-1.175,0.200037379338488,0.159932979892928,0.15440948984401,0.133708537121047,0.0960845542672519
-1.14999999999999,0.205936268719977,0.164360025972139,0.158318384689528,0.137054848733603,0.0986637455601132
-1.125,0.211876645775699,0.16881812670216,0.162326233679175,0.140495398039742,0.10138702275758
-1.09999999999999,0.217852177032552,0.173302531925556,0.166435541849041,0.144031622707598,0.104186210006231
-1.07499999999999,0.223856281563242,0.177808305895381,0.170648877650499,0.147664777585987,0.107120531100993
-1.05,0.229882140684234,0.182330334548639,0.174968874555578,0.151395903060067,0.110312245207664
-1.02499999999999,0.235922708676875,0.186863333547136,0.179398232702977,0.155225790275547,0.113768275490425
-1,0.241970724519143,0.191401857076283,0.183939720585721,0.159154943091895,0.117296876400575
-0.974999999999994,0.248018724610739,0.195940307388923,0.18859617678158,0.163183536653018,0.120645028678115
-0.949999999999989,0.254059056469192,0.200472945077411,0.193370511727253,0.167311372501337,0.12374218506502
-0.924999999999997,0.260083893369996,0.204993900053717,0.198265709537497,0.171537830210194,0.126796983573221
-0.899999999999991,0.266085249898757,0.209497183213535,0.203284829870301,0.175861815571157,0.130142822623562
-0.875,0.272054998378544,0.213976698756802,0.208431009839254,0.180281705449227,0.134012374295179
-0.849999999999994,0.277984886130998,0.21842625713353,0.213707465974365,0.184795289511636,0.138471642121757
-0.824999999999989,0.28386655352489,0.222839588580223,0.219117496232477,0.189399709146177,0.143503549783563
-0.799999999999997,0.289691552761483,0.227210357208903,0.224664482058611,0.194091394014507,0.149065330030781
-0.774999999999991,0.295451367341565,0.231532175607383,0.230351890499485,0.198865996834857,0.155069674650475
-0.75,0.301137432154804,0.235798619906291,0.236183276370507,0.203718327157626,0.161392944259123
-0.724999999999994,0.306741154128241,0.240003245265429,0.242162284477683,0.208642285085648,0.167934552123483
-0.699999999999989,0.312253933366764,0.244139601729142,0.248292651895708,0.213630796096506,0.174629270980175
-0.674999999999997,0.317667184715149,0.248201250397842,0.254578210303775,0.218675748344382,0.18139682293457
-0.649999999999991,0.322972359667916,0.252181779860405,0.26102288838051,0.223767934048361,0.188142005628465
-0.625,0.328160968550375,0.256074822829954,0.267630714259495,0.228896996806321,0.194848804616932
-0.599999999999994,0.333224602891801,0.259874072923741,0.274405818047015,0.234051386899847,0.20164998220297
-0.574999999999989,0.338154957909314,0.263573301526062,0.281352434403481,0.239218326864288,0.208765845057702
-0.549999999999997,0.342943855019384,0.267166374671882,0.288474905190244,0.244383789776423,0.216416275990766
